event, id, x, y
13579,121,965,14
13579,121,965,15
13579,377,955,15
13579,377,955,16
13579,377,956,15
13579,377,956,16
13579,380,990,502
13579,633,948,14
13579,633,949,14
13579,633,949,15
13579,633,948,15
13580,115,11,32
13580,115,11,33
13580,115,12,32
13580,115,12,33
13580,371,19,31
13580,371,19,32
13580,371,20,32
13580,380,990,502
13580,627,25,31
13580,627,24,31
13580,627,24,32
13580,627,25,32
13580,627,25,33
13580,627,24,33
13581,121,987,56
13581,121,988,55
13581,121,988,56
13581,377,978,56
13581,377,979,56
13581,377,979,57
13581,377,978,57
13581,377,978,58
13581,377,979,58
13581,380,990,502
13581,633,973,58
13581,633,973,59
13581,633,973,60
13581,633,974,58
13581,633,974,59
13581,633,974,60
13582,121,937,156
13582,377,925,159
13582,377,925,160
13582,377,926,159
13582,377,926,160
13582,380,990,502
13582,633,916,162
13583,122,7,15
13583,122,7,16
13583,122,8,15
13583,122,8,16
13583,377,1019,17
13583,377,1019,18
13583,377,1020,17
13583,377,1020,18
13583,380,990,502
13584,115,87,19
13584,115,87,20
13584,115,88,19
13584,115,88,20
13584,371,97,17
13584,371,96,17
13584,371,96,18
13584,371,97,18
13584,380,990,502
13584,627,22,109
13584,627,104,16
13584,627,105,16
13584,627,105,17
13584,627,104,17
13585,371,7,7
13585,371,7,8
13585,371,8,7
13585,371,8,8
13585,380,990,502
13585,627,14,9
13586,122,35,75
13586,122,35,76
13586,122,36,75
13586,122,36,76
13586,378,28,78
13586,378,29,78
13586,378,29,79
13586,378,28,79
13586,380,990,502
13586,634,22,82
13586,634,23,82
13586,634,22,83
13587,115,85,148
13587,115,86,148
13587,115,86,149
13587,371,97,146
13587,371,97,147
13587,371,97,148
13587,371,98,146
13587,371,99,147
13587,371,98,147
13587,371,98,148
13587,380,990,502
13587,627,107,147
13587,627,107,148
13587,627,108,147
13587,627,108,148
13588,122,83,43
13588,122,83,44
13588,122,84,43
13588,122,84,44
13588,378,77,45
13588,380,990,502
13588,634,72,46
13588,634,73,46
13588,634,73,47
13588,634,72,47
13589,121,982,8
13589,121,983,9
13589,121,982,9
13589,377,971,8
13589,377,971,9
13589,377,972,8
13589,377,972,9
13589,380,990,502
13589,633,963,8
13589,633,963,9
13589,633,964,8
13590,122,27,14
13590,122,27,15
13590,122,27,16
13590,122,28,15
13590,122,28,16
13590,378,18,16
13590,378,18,17
13590,380,990,502
13590,634,9,18
13590,634,10,17
13590,634,10,18
13590,634,11,18
13590,634,10,19
13591,114,956,22
13591,114,957,22
13591,114,957,23
13591,114,956,23
13591,370,965,23
13591,380,990,502
13591,626,972,22
13591,626,972,23
13592,122,206,74
13592,122,207,74
13592,122,207,75
13592,122,206,75
13592,378,201,77
13592,378,200,77
13592,380,990,502
13592,625,1006,433
13592,634,197,79
13592,634,197,80
13592,634,197,81
13592,634,198,79
13592,634,198,80
13592,634,199,80
13592,634,199,81
13592,634,198,81
13592,634,198,82
13593,122,75,28
13593,122,75,29
13593,122,76,28
13593,122,76,29
13593,378,67,29
13593,378,67,30
13593,378,68,30
13593,380,990,502
13593,634,60,30
13593,634,61,30
13593,634,61,31
13593,634,60,31
13594,122,35,15
13594,122,35,16
13594,122,36,15
13594,378,27,16
13594,378,27,17
13594,378,28,16
13594,378,28,17
13594,380,990,502
13594,627,22,109
13594,634,21,17
13594,634,20,17
13594,634,20,18
13594,634,21,18
13595,115,3,51
13595,115,4,50
13595,115,4,51
13595,371,11,46
13595,371,11,47
13595,371,12,46
13595,371,12,47
13595,380,990,502
13595,627,21,43
13595,627,20,43
13595,627,20,44
13596,115,38,68
13596,115,39,68
13596,115,39,69
13596,115,38,69
13596,115,40,68
13596,115,40,69
13596,371,49,69
13596,371,49,70
13596,380,990,502
13596,627,22,109
13596,627,57,71
13596,627,57,72
13596,627,58,71
13596,627,58,72
13597,122,73,167
13597,122,73,168
13597,122,73,169
13597,122,74,167
13597,122,74,168
13597,378,65,172
13597,378,65,173
13597,378,66,172
13597,378,66,173
13597,380,990,502
13597,634,59,177
13597,634,58,177
13597,634,58,178
13597,634,59,178
13598,121,943,80
13598,121,944,80
13598,121,944,81
13598,377,932,80
13598,377,933,80
13598,377,933,81
13598,377,932,81
13598,377,932,82
13598,377,933,82
13598,377,934,82
13598,377,935,82
13598,377,935,83
13598,377,934,83
13598,380,990,502
13598,633,925,84
13598,633,926,83
13598,633,926,84
13599,122,61,42
13599,122,61,43
13599,122,62,42
13599,122,62,43
13599,122,153,145
13599,378,54,44
13599,380,990,502
13599,624,862,41
13599,634,47,44
13599,634,47,45
13599,634,48,44
13600,114,941,229
13600,114,941,230
13600,114,942,229
13600,114,942,230
13600,370,950,229
13600,370,950,230
13600,370,951,230
13600,370,951,231
13600,370,950,231
13600,380,990,502
13600,624,862,41
13600,626,956,230
13600,626,957,230
13600,626,957,231
13601,122,93,122
13601,122,93,123
13601,122,94,122
13601,122,94,123
13601,122,94,124
13601,378,87,125
13601,378,86,125
13601,378,86,126
13601,380,990,502
13601,634,81,127
13601,634,80,127
13602,122,85,121
13602,122,85,122
13602,122,86,121
13602,122,86,122
13602,378,76,124
13602,378,77,124
13602,378,77,125
13602,378,76,125
13602,380,990,502
13602,634,70,126
13602,634,70,127
13603,114,1017,149
13603,114,1016,149
13603,114,1016,150
13603,114,1017,150
13603,380,990,502
13603,627,5,149
13603,627,5,150
13604,115,14,86
13604,115,15,86
13604,115,15,87
13604,115,14,87
13604,371,23,86
13604,371,23,87
13604,371,23,88
13604,371,24,86
13604,371,24,87
13604,371,24,88
13604,380,990,502
13604,627,31,87
13604,627,30,87
13604,627,30,88
13604,627,31,88
13605,121,219,405
13605,121,218,406
13605,121,219,406
13605,377,207,411
13605,377,206,411
13605,377,206,412
13605,377,207,412
13605,380,990,502
13605,633,195,417
13605,633,195,418
13605,633,196,417
13605,633,196,418
13606,121,933,58
13606,121,933,59
13606,121,934,58
13606,121,934,59
13606,377,922,62
13606,377,923,62
13606,377,923,63
13606,377,922,63
13606,380,990,502
13606,633,913,66
13606,633,913,67
13606,633,914,66
13606,633,914,67
13607,122,35,65
13607,122,35,66
13607,122,36,65
13607,122,36,66
13607,378,25,70
13607,378,25,71
13607,378,26,70
13607,378,26,71
13607,380,990,502
13607,634,17,74
13607,634,17,75
13608,380,990,502
13609,115,64,6
13609,115,65,6
13609,115,65,7
13609,115,64,7
13609,371,73,4
13609,371,73,5
13609,371,74,4
13609,371,74,5
13609,380,990,502
13609,627,22,109
13609,627,80,2
13609,627,81,2
13609,627,81,3
13609,627,80,3
13609,627,80,4
13609,627,81,4
13610,121,937,17
13610,121,936,17
13610,121,936,18
13610,121,937,18
13610,377,927,20
13610,377,927,21
13610,377,928,20
13610,377,928,21
13610,380,990,502
13610,627,22,109
13610,633,919,22
13610,633,919,23
13610,633,919,24
13610,633,920,23
13611,115,119,57
13611,115,118,57
13611,115,118,58
13611,115,119,58
13611,371,130,55
13611,371,130,56
13611,371,131,56
13611,371,130,57
13611,380,990,502
13611,627,22,109
13611,627,141,54
13611,627,141,55
13611,627,141,56
13611,627,142,55
13612,114,898,28
13612,114,899,28
13612,114,899,29
13612,114,898,29
13612,370,907,27
13612,370,906,28
13612,370,907,28
13612,380,990,502
13612,626,913,26
13612,626,913,27
13612,626,914,26
13612,626,915,26
13612,626,914,27
13612,627,22,109
13613,380,990,502
13613,627,22,109
13614,122,13,67
13614,122,12,67
13614,122,12,68
13614,122,13,68
13614,122,13,69
13614,122,12,69
13614,378,3,72
13614,378,4,71
13614,378,4,72
13614,380,990,502
13615,121,936,130
13615,121,937,130
13615,121,936,131
13615,377,925,132
13615,377,925,133
13615,377,924,133
13615,380,990,502
13615,633,915,134
13615,633,916,134
13615,633,916,135
13616,114,939,38
13616,114,939,39
13616,114,939,40
13616,114,940,38
13616,114,940,39
13616,370,949,39
13616,370,949,40
13616,370,950,39
13616,370,950,40
13616,380,990,502
13616,626,957,40
13616,626,957,41
13616,626,958,40
13616,626,958,41
13617,121,954,52
13617,121,955,52
13617,121,955,53
13617,121,954,53
13617,122,198,303
13617,377,945,53
13617,377,945,54
13617,377,946,53
13617,377,946,54
13617,380,990,502
13617,633,938,54
13617,633,939,54
13617,633,939,55
13617,633,938,55
13618,121,1011,173
13618,121,1011,174
13618,377,1004,177
13618,380,990,502
13618,633,1000,180
13618,633,1001,180
13618,633,1001,181
13618,633,1000,181
13619,121,986,42
13619,377,977,45
13619,377,977,46
13619,377,978,45
13619,377,978,46
13619,380,990,502
13619,633,970,48
13619,633,971,48
13619,633,971,49
13619,633,970,49
13620,121,1002,20
13620,121,1003,20
13620,121,1003,21
13620,121,1002,21
13620,377,993,23
13620,377,994,23
13620,380,990,502
13620,627,46,477
13620,627,670,506
13620,633,987,24
13620,633,987,25
13621,115,59,127
13621,115,59,128
13621,371,69,125
13621,380,990,502
13621,627,77,123
13621,627,76,123
13621,627,76,124
13621,627,77,124
13621,627,77,125
13622,114,963,165
13622,114,962,165
13622,114,963,166
13622,370,973,165
13622,370,972,165
13622,370,972,166
13622,370,973,166
13622,380,990,502
13622,626,981,165
13622,626,980,165
13622,626,980,166
13622,626,981,166
13623,122,99,9
13623,122,98,10
13623,122,99,10
13623,122,99,11
13623,122,100,10
13623,122,100,11
13623,378,91,13
13623,378,90,14
13623,378,91,14
13623,380,990,502
13623,624,862,41
13623,627,22,109
13623,627,670,506
13623,634,85,18
13624,371,7,50
13624,371,7,51
13624,371,8,50
13624,380,990,502
13624,627,14,51
13624,627,14,52
13624,627,15,52
13625,122,22,141
13625,122,22,142
13625,378,13,144
13625,380,990,502
13625,634,5,147
13625,634,5,148
13625,634,6,147
13625,634,6,148
13626,114,1005,67
13626,114,1006,66
13626,114,1006,67
13626,370,1014,66
13626,370,1014,67
13626,380,990,502
13626,626,1019,65
13626,626,1019,66
13626,626,1021,65
13626,626,1020,65
13626,626,1020,66
13627,114,945,99
13627,114,945,100
13627,114,946,99
13627,370,953,98
13627,370,953,99
13627,370,954,98
13627,370,954,99
13627,380,990,502
13627,624,862,41
13627,626,961,97
13627,626,961,98
13628,115,94,24
13628,115,95,24
13628,115,95,25
13628,115,94,25
13628,371,103,24
13628,371,103,25
13628,371,104,24
13628,371,104,25
13628,380,990,502
13628,627,110,24
13628,627,111,24
13628,627,111,25
13628,627,110,25
13628,627,112,24
13628,627,112,25
13629,114,997,131
13629,114,997,132
13629,114,999,131
13629,114,998,131
13629,114,998,132
13629,114,999,132
13629,370,1007,131
13629,370,1007,132
13629,370,1008,132
13629,380,990,502
13629,626,1015,131
13629,626,1014,131
13629,626,1014,132
13629,626,1015,132
13630,114,863,1
13630,114,863,2
13630,114,864,1
13630,114,864,2
13630,380,990,502
13631,380,990,502
13632,122,16,200
13632,122,16,201
13632,378,7,203
13632,378,7,204
13632,378,8,202
13632,378,9,203
13632,378,8,203
13632,378,8,204
13632,378,9,204
13632,378,9,205
13632,378,8,205
13632,378,10,204
13632,380,990,502
13632,634,2,206
13632,634,3,206
13633,122,277,236
13633,122,277,237
13633,378,272,240
13633,378,273,240
13633,378,273,241
13633,378,272,241
13633,380,990,502
13633,627,46,477
13633,634,267,244
13633,634,268,242
13633,634,269,242
13633,634,269,243
13633,634,268,243
13633,634,268,244
13633,634,269,244
13633,634,269,245
13633,634,268,245
13633,634,270,243
13633,634,270,244
13634,122,61,82
13634,378,52,84
13634,378,53,84
13634,378,53,85
13634,378,52,85
13634,380,990,502
13634,634,46,88
13634,634,47,88
13635,122,115,63
13635,122,115,64
13635,122,115,65
13635,122,116,63
13635,122,116,64
13635,122,116,65
13635,378,109,67
13635,378,109,68
13635,378,109,69
13635,378,110,68
13635,378,110,69
13635,380,990,502
13635,627,22,109
13635,634,103,72
13635,634,103,73
13635,634,104,72
13635,634,104,73
13636,121,965,96
13636,121,965,97
13636,121,966,96
13636,121,966,97
13636,377,955,97
13636,377,955,98
13636,377,955,99
13636,377,956,98
13636,377,956,99
13636,380,990,502
13636,633,947,100
13637,380,990,502
13637,624,862,41
13638,121,1023,99
13638,121,1022,99
13638,121,1022,100
13638,121,1023,100
13638,377,1015,101
13638,377,1014,101
13638,377,1014,102
13638,377,1015,102
13638,380,990,502
13638,633,1009,101
13638,633,1008,101
13638,633,1008,102
13638,633,1009,102
13638,633,1008,103
13639,122,53,84
13639,122,54,84
13639,122,54,85
13639,378,47,85
13639,378,46,85
13639,378,46,86
13639,378,47,86
13639,380,990,502
13639,634,41,85
13639,634,40,85
13639,634,40,86
13639,634,41,86
13639,634,41,87
13639,634,40,87
13639,634,42,85
13639,634,42,86
13639,634,42,87
13640,121,1013,45
13640,121,1012,45
13640,121,1013,46
13640,377,1005,45
13640,377,1004,45
13640,377,1004,46
13640,377,1005,46
13640,380,990,502
13640,633,998,44
13640,633,998,45
13641,377,1016,82
13641,377,1016,83
13641,380,990,502
13641,633,1009,83
13641,633,1008,83
13641,633,1008,84
13641,633,1009,84
13641,633,1009,85
13641,633,1008,85
13641,633,1010,83
13641,633,1010,84
13641,633,1010,85
13642,121,898,91
13642,377,887,93
13642,377,887,94
13642,377,888,93
13642,380,990,502
13642,633,881,94
13642,633,881,95
13642,633,882,94
13642,633,882,95
13643,114,935,36
13643,114,935,37
13643,114,934,37
13643,114,934,38
13643,114,935,38
13643,114,936,36
13643,114,936,37
13643,114,936,38
13643,370,940,35
13643,370,940,36
13643,370,943,37
13643,370,942,37
13643,370,942,38
13643,370,943,38
13643,380,990,502
13643,626,947,36
13643,626,947,37
13643,626,948,36
13643,626,948,37
13644,115,0,56
13644,115,1,56
13644,371,9,56
13644,371,9,57
13644,380,990,502
13644,627,17,57
13644,627,16,57
13644,627,16,58
13644,627,17,58
13644,627,22,109
13645,122,25,53
13645,122,24,53
13645,122,24,54
13645,122,25,54
13645,378,15,54
13645,378,15,55
13645,378,16,54
13645,378,17,54
13645,378,17,55
13645,378,16,55
13645,378,16,56
13645,378,17,56
13645,380,990,502
13645,634,9,56
13646,380,990,502
13646,624,862,41
13647,121,985,165
13647,121,985,166
13647,121,986,165
13647,121,986,166
13647,377,977,168
13647,377,977,169
13647,377,978,168
13647,377,978,169
13647,380,990,502
13647,633,971,170
13647,633,971,171
13647,633,972,170
13647,633,972,171
13648,122,9,40
13648,122,9,41
13648,122,9,42
13648,122,10,41
13648,378,1,42
13648,378,1,43
13648,378,2,42
13648,378,2,43
13648,380,990,502
13648,632,52,136
13649,122,96,18
13649,122,97,18
13649,122,97,19
13649,122,96,19
13649,378,89,21
13649,378,89,22
13649,378,90,21
13649,380,990,502
13649,634,83,23
13649,634,84,23
13650,122,15,158
13650,122,16,158
13650,122,16,159
13650,378,7,161
13650,378,6,161
13650,378,6,162
13650,378,7,162
13650,380,990,502
13651,121,987,63
13651,121,988,62
13651,121,989,63
13651,121,988,63
13651,121,988,64
13651,121,989,64
13651,377,979,65
13651,377,979,66
13651,380,990,502
13651,633,971,68
13651,633,971,69
13651,633,971,70
13651,633,972,68
13651,633,972,69
13651,633,972,70
13652,121,963,15
13652,121,963,16
13652,371,61,197
13652,371,60,197
13652,371,60,198
13652,371,61,198
13652,371,61,199
13652,371,60,199
13652,371,60,200
13652,371,61,200
13652,377,953,16
13652,377,953,17
13652,377,954,16
13652,377,954,17
13652,380,990,502
13652,633,947,17
13652,633,946,17
13652,633,946,18
13652,633,947,18
13653,122,67,18
13653,122,67,19
13653,122,68,18
13653,122,68,19
13653,378,61,20
13653,378,61,21
13653,378,60,21
13653,378,60,22
13653,378,61,22
13653,378,62,20
13653,378,62,21
13653,378,62,22
13653,380,990,502
13653,627,22,109
13653,634,55,24
13653,634,56,23
13653,634,56,24
13654,122,161,122
13654,122,161,123
13654,122,162,122
13654,122,162,123
13654,378,155,125
13654,378,155,126
13654,378,156,126
13654,380,990,502
13654,627,22,109
13654,634,151,129
13654,634,150,129
13654,634,150,130
13655,122,49,149
13655,122,48,150
13655,122,49,150
13655,122,49,151
13655,122,50,150
13655,378,40,154
13655,378,41,154
13655,378,41,155
13655,380,990,502
13655,634,35,158
13655,634,35,159
13656,114,893,6
13656,114,893,7
13656,114,894,6
13656,114,894,7
13656,370,901,5
13656,370,901,6
13656,370,902,5
13656,370,902,6
13656,380,990,502
13656,626,907,5
13656,626,907,6
13656,626,908,5
13656,626,908,6
13657,115,23,99
13657,115,23,100
13657,115,24,99
13657,115,24,100
13657,371,31,100
13657,380,990,502
13657,627,22,109
13657,627,37,101
13657,627,36,101
13657,627,36,102
13657,627,37,102
13658,114,948,20
13658,114,949,20
13658,114,949,21
13658,114,948,21
13658,370,957,17
13658,370,956,17
13658,370,956,18
13658,370,957,18
13658,380,990,502
13658,626,963,15
13658,626,963,16
13659,114,1001,47
13659,114,1001,48
13659,114,1002,48
13659,370,1009,48
13659,370,1009,49
13659,370,1010,48
13659,370,1010,49
13659,380,990,502
13659,626,1016,48
13659,626,1017,48
13659,626,1017,49
13659,626,1016,49
13660,114,1014,46
13660,114,1015,46
13660,114,1015,47
13660,114,1014,47
13660,380,990,502
13660,624,862,41
13660,627,0,46
13660,627,1,46
13660,627,1,47
13660,627,0,47
13661,114,926,38
13661,114,927,39
13661,114,926,39
13661,370,935,38
13661,370,935,39
13661,370,936,38
13661,370,936,39
13661,380,990,502
13661,626,942,35
13661,626,942,36
13661,626,943,36
13662,121,881,10
13662,121,881,11
13662,121,880,11
13662,121,881,12
13662,121,881,13
13662,121,882,10
13662,121,882,11
13662,121,882,12
13662,377,871,13
13662,377,870,13
13662,377,870,14
13662,377,871,14
13662,380,990,502
13662,633,862,14
13662,633,863,14
13662,633,863,15
13662,633,862,15
13663,122,62,80
13663,122,63,80
13663,122,63,81
13663,122,62,81
13663,378,55,81
13663,378,54,82
13663,378,55,82
13663,378,55,83
13663,378,56,81
13663,378,56,82
13663,380,990,502
13663,634,49,81
13663,634,49,82
13663,634,50,81
13663,634,50,82
13664,122,93,62
13664,122,93,63
13664,122,94,62
13664,122,94,63
13664,378,85,65
13664,378,85,66
13664,378,86,65
13664,378,86,66
13664,380,990,502
13664,634,78,68
13664,634,78,69
13665,122,55,39
13665,122,54,40
13665,122,55,40
13665,378,47,41
13665,378,46,42
13665,378,47,42
13665,378,47,43
13665,380,990,502
13665,634,41,43
13665,634,42,42
13665,634,42,43
13666,114,1001,121
13666,114,1001,122
13666,370,1009,122
13666,370,1010,121
13666,370,1010,122
13666,370,1010,123
13666,380,990,502
13666,626,1017,121
13666,626,1017,122
13666,626,1017,123
13666,626,1018,121
13666,626,1018,122
13666,626,1018,123
13666,627,22,109
13667,115,91,41
13667,115,91,42
13667,115,92,41
13667,115,92,42
13667,371,101,39
13667,371,101,40
13667,371,102,39
13667,371,102,40
13667,380,990,502
13667,627,108,38
13667,627,109,38
13667,627,109,39
13668,122,86,3
13668,122,86,4
13668,122,87,4
13668,378,79,2
13668,378,79,3
13668,378,80,3
13668,380,990,502
13668,627,22,109
13669,122,55,107
13669,122,55,108
13669,122,56,107
13669,122,56,108
13669,378,46,108
13669,378,47,108
13669,378,47,109
13669,378,46,109
13669,380,990,502
13669,634,40,109
13669,634,40,110
13670,122,107,117
13670,122,106,117
13670,122,106,118
13670,122,107,118
13670,378,97,118
13670,378,98,118
13670,378,98,119
13670,380,990,502
13670,634,91,118
13670,634,91,119
13670,634,90,119
13670,634,90,120
13670,634,91,120
13671,122,3,241
13671,122,3,242
13671,122,4,241
13671,122,4,242
13671,380,990,502
13671,633,1018,248
13671,633,1019,248
13671,633,1019,249
13672,115,57,23
13672,115,56,23
13672,115,56,24
13672,115,57,24
13672,122,153,145
13672,371,66,21
13672,371,66,22
13672,371,67,22
13672,380,990,502
13672,627,73,20
13672,627,74,20
13672,627,74,21
13673,378,26,1
13673,380,990,502
13673,634,19,6
13673,634,19,7
13673,634,18,7
13673,634,20,7
13674,114,969,9
13674,114,969,10
13674,114,970,9
13674,370,979,7
13674,370,980,7
13674,370,980,8
13674,380,990,502
13674,626,988,4
13674,626,988,5
13675,122,153,145
13675,371,25,5
13675,371,24,6
13675,371,25,6
13675,371,25,7
13675,371,24,7
13675,371,26,5
13675,371,26,6
13675,371,26,7
13675,380,990,502
13675,627,22,109
13675,627,32,6
13675,627,32,7
13675,627,670,506
13676,121,987,160
13676,121,988,159
13676,121,988,160
13676,377,980,162
13676,377,981,163
13676,377,980,163
13676,380,990,502
13676,627,22,109
13676,633,975,166
13676,633,976,165
13676,633,976,166
13677,115,49,15
13677,115,48,15
13677,115,49,16
13677,371,58,13
13677,371,58,14
13677,371,59,14
13677,380,990,502
13677,627,65,13
13677,627,66,12
13677,627,66,13
13678,114,942,71
13678,114,942,72
13678,370,949,71
13678,370,948,72
13678,370,949,72
13678,380,990,502
13678,626,953,72
13678,626,954,71
13678,626,954,72
13679,114,942,80
13679,114,943,80
13679,114,943,81
13679,114,942,81
13679,120,122,35
13679,370,949,79
13679,370,950,79
13679,380,990,502
13679,626,957,77
13679,626,956,77
13679,626,956,78
13679,626,957,78
13679,627,22,109
13680,114,1021,89
13680,114,1020,89
13680,114,1020,90
13680,114,1021,90
13680,380,990,502
13680,624,862,41
13680,627,7,88
13680,627,7,89
13680,627,8,88
13680,627,8,89
13681,380,990,502
13681,624,862,41
13682,121,980,48
13682,121,981,49
13682,121,980,49
13682,121,981,50
13682,121,982,49
13682,121,982,50
13682,377,970,50
13682,377,971,50
13682,377,971,51
13682,377,970,51
13682,380,990,502
13682,632,52,136
13682,633,962,52
13682,633,963,52
13682,633,963,53
13682,633,962,53
13683,114,967,1
13683,114,966,1
13683,114,966,2
13683,114,967,2
13683,370,974,1
13683,380,990,502
13683,626,983,0
13684,115,54,110
13684,115,55,110
13684,115,55,111
13684,115,54,111
13684,371,63,110
13684,371,63,111
13684,371,64,110
13684,371,64,111
13684,380,990,502
13684,627,22,109
13684,627,70,110
13684,627,71,110
13684,627,71,111
13684,627,70,111
13685,115,41,14
13685,115,41,15
13685,115,40,15
13685,115,41,16
13685,371,49,13
13685,371,49,14
13685,371,50,12
13685,371,51,12
13685,371,51,13
13685,371,50,13
13685,371,50,14
13685,371,51,14
13685,371,51,15
13685,371,50,15
13685,371,52,13
13685,371,52,14
13685,380,990,502
13685,627,57,12
13685,627,57,13
13685,627,58,12
13685,627,59,12
13685,627,59,13
13685,627,58,13
13686,122,35,9
13686,122,35,10
13686,122,36,9
13686,122,36,10
13686,378,27,12
13686,378,27,13
13686,380,990,502
13686,634,20,14
13686,634,21,14
13686,634,21,15
13686,634,20,15
13687,114,874,38
13687,114,875,39
13687,114,874,39
13687,114,920,326
13687,114,921,326
13687,114,921,327
13687,370,881,37
13687,370,880,37
13687,370,880,38
13687,370,881,38
13687,380,990,502
13687,626,886,36
13688,121,1022,34
13688,121,1023,34
13688,377,1015,35
13688,377,1015,36
13688,377,1016,36
13688,380,990,502
13688,633,1008,35
13688,633,1008,36
13688,633,1009,36
13688,633,1009,37
13688,633,1008,37
13689,377,1020,172
13689,377,1021,172
13689,380,990,502
13689,633,1012,176
13689,633,1013,176
13689,633,1013,177
13689,633,1012,177
13689,633,1014,176
13689,633,1014,177
13690,122,63,11
13690,122,62,11
13690,122,62,12
13690,122,63,12
13690,378,54,12
13690,378,55,12
13690,378,54,13
13690,380,990,502
13690,634,47,13
13690,634,47,14
13691,114,331,93
13691,122,47,43
13691,122,47,44
13691,122,48,43
13691,122,48,44
13691,378,39,46
13691,378,39,47
13691,378,40,46
13691,378,40,47
13691,380,990,502
13691,634,1,85
13691,634,0,85
13691,634,0,86
13691,634,1,86
13691,634,27,51
13691,634,29,51
13691,634,28,51
13691,634,28,52
13691,634,32,47
13691,634,32,48
13691,634,33,48
13691,634,33,49
13691,634,32,49
13692,122,47,9
13692,122,48,8
13692,122,48,9
13692,378,41,9
13692,378,40,9
13692,378,40,10
13692,380,990,502
13692,634,33,10
13692,634,33,11
13692,634,34,10
13692,634,34,11
13693,122,69,230
13693,122,69,231
13693,122,70,230
13693,122,70,231
13693,378,61,233
13693,378,60,233
13693,378,60,234
13693,378,61,234
13693,380,990,502
13693,627,22,109
13693,634,53,235
13693,634,53,236
13693,634,54,235
13693,634,54,236
13694,380,990,502
13694,633,965,1
13694,633,965,2
13694,633,966,1
13694,633,966,2
13695,115,50,204
13695,115,51,204
13695,115,51,205
13695,115,50,205
13695,120,122,35
13695,371,58,204
13695,371,59,204
13695,371,59,205
13695,371,58,205
13695,380,990,502
13695,627,64,205
13695,627,64,206
13696,115,26,54
13696,115,27,54
13696,115,27,55
13696,115,26,55
13696,371,37,51
13696,380,990,502
13696,627,22,109
13696,627,44,48
13696,627,45,48
13696,627,45,49
13696,627,44,49
13697,122,14,102
13697,122,15,102
13697,122,15,103
13697,122,14,103
13697,378,5,106
13697,378,5,107
13697,380,990,502
13697,627,22,109
13698,121,915,107
13698,121,914,107
13698,121,915,108
13698,377,904,111
13698,377,904,112
13698,377,905,112
13698,380,990,502
13698,624,862,41
13698,627,22,109
13698,633,897,114
13698,633,897,115
13698,633,896,115
13699,377,1007,1
13699,377,1006,1
13699,377,1006,2
13699,377,1007,2
13699,380,990,502
13699,633,1000,4
13699,633,1001,4
13699,633,1001,5
13699,633,1000,5
13700,114,903,209
13700,114,902,209
13700,114,902,210
13700,114,903,210
13700,114,903,211
13700,370,910,208
13700,370,911,209
13700,370,910,209
13700,380,990,502
13700,626,915,207
13700,626,915,208
13700,626,916,207
13700,626,916,208
13701,380,990,502
13702,114,1003,24
13702,114,1003,25
13702,114,1004,24
13702,114,1004,25
13702,370,1015,27
13702,370,1015,28
13702,370,1017,27
13702,370,1016,27
13702,370,1016,28
13702,370,1017,28
13702,380,990,502
13703,114,931,90
13703,114,931,91
13703,370,937,91
13703,370,937,92
13703,370,938,91
13703,370,938,92
13703,380,990,502
13703,626,942,92
13703,626,943,92
13703,626,943,93
13703,626,942,93
13703,626,943,94
13703,626,944,92
13703,626,944,93
13704,121,965,130
13704,121,965,131
13704,377,955,134
13704,377,955,135
13704,377,954,135
13704,380,990,502
13704,633,947,137
13704,633,946,137
13704,633,946,138
13704,633,947,138
13705,114,884,36
13705,114,885,36
13705,114,885,37
13705,114,884,37
13705,370,893,36
13705,370,893,37
13705,370,894,36
13705,370,894,37
13705,380,990,502
13705,626,901,37
13705,626,901,38
13705,626,902,37
13705,626,902,38
13705,627,22,109
13705,627,670,506
13706,371,9,6
13706,371,9,7
13706,371,10,6
13706,371,10,7
13706,380,990,502
13706,627,18,7
13706,627,18,8
13707,121,895,41
13707,121,897,41
13707,121,896,41
13707,121,896,42
13707,377,886,42
13707,380,990,502
13707,633,879,41
13707,633,878,42
13707,633,879,42
13708,114,983,94
13708,114,983,95
13708,114,983,96
13708,114,984,94
13708,114,984,95
13708,114,984,96
13708,370,992,94
13708,370,993,94
13708,370,993,95
13708,370,992,95
13708,370,992,96
13708,370,993,96
13708,380,990,502
13708,626,1000,95
13708,626,1000,96
13709,114,959,4
13709,114,959,5
13709,114,958,5
13709,370,965,2
13709,370,965,3
13709,370,965,4
13709,370,966,3
13709,370,966,4
13709,380,990,502
13709,626,970,0
13710,115,27,34
13710,115,29,33
13710,115,28,33
13710,115,28,34
13710,115,29,34
13710,115,28,35
13710,370,512,46
13710,370,513,47
13710,370,512,47
13710,371,37,31
13710,371,39,31
13710,371,38,31
13710,371,38,32
13710,380,990,502
13710,627,46,30
13710,627,46,31
13711,122,169,16
13711,122,170,16
13711,122,171,16
13711,122,171,17
13711,122,170,17
13711,378,161,19
13711,378,162,19
13711,380,990,502
13711,634,155,21
13711,634,155,22
13712,114,951,89
13712,114,951,90
13712,370,960,90
13712,370,961,90
13712,380,990,502
13712,626,968,90
13712,626,969,90
13712,626,969,91
13712,626,968,91
13713,122,88,108
13713,122,89,108
13713,122,89,109
13713,122,88,109
13713,378,80,111
13713,378,80,112
13713,378,81,112
13713,380,990,502
13713,634,73,114
