# event_count, chip_id(decimal), hit_x, hit_y
6412,115,226,401
6412,115,226,402
6412,115,227,402
6412,115,227,403
6412,115,226,403
6412,371,232,348
6412,371,233,349
6412,371,232,349
6412,371,232,350
6412,371,233,350
6412,371,233,351
6412,371,232,351
6412,627,233,295
6412,627,232,296
6412,627,233,296
6412,627,233,297
6412,627,232,297
6412,627,234,296
6412,627,234,297
6413,114,993,22
6413,114,993,23
6413,114,993,24
6413,114,994,22
6413,114,994,23
6413,114,994,24
6413,378,31,18
6413,378,31,19
6413,378,31,20
6413,378,32,18
6413,378,32,19
6413,378,32,20
6413,634,35,71
6413,634,35,72
6413,634,36,70
6413,634,37,71
6413,634,36,71
6413,634,36,72
6413,634,37,72
6413,634,36,73
6414,114,945,388
6414,114,945,389
6414,114,944,389
6414,114,945,390
6414,114,946,388
6414,114,947,388
6414,114,947,389
6414,114,946,389
6414,114,946,390
6414,370,939,334
6414,370,939,335
6414,370,939,336
6414,370,941,333
6414,370,940,333
6414,370,940,334
6414,370,941,334
6414,370,941,335
6414,370,940,335
6414,370,940,336
6414,370,941,336
6414,626,931,281
6414,626,932,280
6414,626,933,280
6414,626,933,281
6414,626,932,281
6414,626,932,282
6414,626,933,282
6415,115,550,390
6415,115,551,390
6415,115,551,391
6415,115,550,391
6415,115,551,392
6415,115,552,390
6415,115,552,391
6415,371,559,335
6415,371,560,334
6415,371,561,335
6415,371,560,335
6415,371,560,336
6415,627,565,278
6415,627,565,279
6415,627,565,280
6415,627,566,278
6415,627,566,279
6415,627,566,280
6416,114,799,261
6416,114,799,262
6416,114,800,260
6416,114,801,261
6416,114,800,261
6416,114,800,262
6416,370,795,207
6416,370,795,208
6416,370,796,207
6416,370,796,208
6416,626,789,154
6416,626,789,155
6416,626,790,154
6416,626,790,155
6417,114,893,86
6417,114,893,87
6417,114,893,88
6417,114,894,86
6417,114,894,87
6417,114,894,88
6417,370,883,38
6417,370,883,39
6417,370,883,40
6417,370,884,38
6417,370,885,39
6417,370,884,39
6417,370,884,40
6417,634,153,1
6417,634,154,0
6417,634,154,1
6418,115,39,56
6418,115,39,57
6418,115,40,56
6418,115,41,56
6418,115,41,57
6418,115,40,57
6418,633,979,47
6418,633,979,48
6418,633,979,49
6418,633,980,47
6418,633,980,48
6418,633,980,49
6419,122,83,74
6419,122,83,75
6419,122,83,76
6419,122,84,74
6419,122,85,75
6419,122,84,75
6419,122,84,76
6419,378,79,137
6419,378,79,138
6419,378,79,139
6419,378,80,137
6419,378,80,138
6419,378,80,139
6419,634,75,200
6419,634,75,201
6419,634,74,201
6419,634,74,202
6419,634,75,202
6419,634,76,200
6419,634,76,201
6419,634,76,202
6420,121,889,151
6420,121,888,152
6420,121,889,152
6420,121,889,153
6420,121,890,152
6420,377,887,213
6420,377,887,214
6420,377,887,215
6420,377,888,213
6420,377,888,214
6420,377,888,215
6420,633,887,274
6420,633,887,275
6420,633,887,276
6420,633,888,275
6421,114,984,242
6421,114,985,242
6421,114,985,243
6421,114,984,243
6421,370,987,189
6421,370,987,190
6421,370,988,190
6421,626,987,138
6421,626,987,139
6421,626,987,140
6421,626,988,138
6421,626,988,139
6421,626,988,140
6422,114,851,60
6422,114,851,61
6422,114,850,61
6422,114,851,62
6422,114,852,61
6422,370,851,10
6422,370,851,11
6422,370,853,9
6422,370,852,9
6422,370,852,10
6422,370,853,10
6422,370,853,11
6422,370,852,11
6422,370,852,12
6422,378,145,19
6422,634,173,31
6422,634,173,32
6422,634,173,33
6422,634,174,32
6423,114,925,506
6423,114,925,507
6423,114,927,505
6423,114,926,505
6423,114,926,506
6423,114,927,506
6423,114,927,507
6423,114,926,507
6423,370,923,450
6423,370,923,451
6423,370,924,449
6423,370,924,450
6423,370,925,450
6423,370,925,451
6423,370,924,451
6423,370,924,452
6423,370,925,452
6423,370,926,451
6423,626,925,392
6423,626,925,393
6423,626,925,394
6423,626,926,392
6423,626,926,393
6423,626,926,394
6424,114,809,419
6424,114,809,420
6424,114,811,419
6424,114,810,419
6424,114,810,420
6424,114,811,420
6424,370,810,370
6424,370,811,370
6424,370,811,371
6424,370,810,371
6424,370,810,372
6424,370,811,372
6424,626,806,320
6424,626,807,320
6424,626,807,321
6424,626,806,321
6424,626,806,322
6424,626,807,322
6425,114,989,157
6425,114,988,157
6425,114,988,158
6425,114,989,158
6425,114,989,159
6425,114,988,159
6425,370,990,109
6425,370,990,110
6425,370,991,110
6425,370,991,111
6425,370,990,111
6425,626,991,63
6425,626,991,64
6425,626,993,63
6425,626,992,63
6425,626,992,64
6425,626,993,64
6425,626,992,65
6426,115,17,231
6426,115,16,231
6426,115,16,232
6426,115,17,232
6426,371,21,177
6426,371,20,177
6426,371,20,178
6426,371,21,178
6426,371,21,179
6426,371,20,179
6426,371,22,178
6426,627,21,123
6426,627,20,124
6426,627,21,124
6426,627,21,125
6427,122,6,177
6427,122,6,178
6427,122,7,178
6427,122,6,179
6427,378,7,227
6427,378,7,228
6427,378,9,227
6427,378,8,227
6427,378,8,228
6427,378,9,228
6427,378,8,229
6427,634,10,278
6427,634,11,278
6427,634,11,279
6427,634,10,279
6427,634,10,280
6428,114,718,126
6428,114,719,127
6428,114,718,127
6428,370,721,70
6428,370,721,71
6428,370,720,71
6428,370,721,72
6428,370,721,73
6428,370,722,70
6428,370,723,71
6428,370,722,71
6428,370,722,72
6428,370,723,72
6428,370,722,73
6428,626,723,15
6428,626,722,15
6428,626,722,16
6428,626,723,16
6428,626,723,17
6428,626,722,17
6429,115,135,96
6429,115,135,97
6429,115,135,98
6429,115,136,96
6429,115,136,97
6429,115,136,98
6429,371,143,36
6429,371,143,37
6429,371,144,36
6429,371,145,36
6429,371,145,37
6429,371,144,37
6429,633,873,15
6429,633,872,15
6429,633,872,16
6429,633,873,16
6429,633,873,17
6429,633,872,17
6430,121,817,206
6430,121,817,207
6430,121,818,206
6430,121,819,206
6430,121,818,207
6430,377,811,261
6430,377,811,262
6430,377,812,261
6430,377,812,262
6430,633,803,317
6430,633,804,316
6430,633,805,316
6430,633,805,317
6430,633,804,317
6431,114,1007,358
6431,114,1007,359
6431,114,1006,359
6431,114,1007,360
6431,370,1007,309
6431,370,1007,310
6431,370,1007,311
6431,370,1008,309
6431,370,1008,310
6431,370,1009,310
6431,370,1008,311
6431,626,1005,260
6431,626,1005,261
6431,626,1005,262
6431,626,1006,260
6431,626,1006,261
6432,115,141,143
6432,115,140,143
6432,115,140,144
6432,115,141,144
6432,371,139,87
6432,371,139,88
6432,371,141,87
6432,371,140,87
6432,371,140,88
6432,371,141,88
6432,371,140,89
6432,627,128,32
6432,627,129,33
6432,627,128,33
6432,627,128,34
6433,115,16,8
6433,115,17,8
6433,115,17,9
6433,115,16,9
6433,115,16,10
6433,115,17,10
6433,377,1003,40
6433,377,1003,41
6433,377,1002,41
6433,377,1003,42
6433,377,1004,40
6433,377,1004,41
6433,377,1004,42
6433,633,999,98
6433,633,999,99
6433,633,999,100
6433,633,1000,98
6433,633,1000,99
6433,633,1000,100
6434,115,84,66
6434,115,85,66
6434,115,85,67
6434,115,84,67
6434,115,85,68
6434,115,86,67
6434,371,91,13
6434,371,91,14
6434,633,927,29
6434,633,927,30
6434,633,927,31
6434,633,929,29
6434,633,928,29
6434,633,928,30
6434,633,929,30
6434,633,928,31
6435,115,139,130
6435,115,139,131
6435,115,140,129
6435,115,140,130
6435,115,140,131
6435,371,139,76
6435,371,139,77
6435,371,139,78
6435,371,140,77
6435,371,140,78
6435,627,137,28
6435,627,137,29
6435,627,139,27
6435,627,138,27
6435,627,138,28
6435,627,139,28
6435,627,139,29
6435,627,138,29
6435,627,138,30
6435,627,139,30
6436,115,175,136
6436,115,175,137
6436,115,176,136
6436,115,176,137
6436,371,177,78
6436,371,177,79
6436,371,179,77
6436,371,178,77
6436,371,178,78
6436,371,179,78
6436,371,179,79
6436,371,178,79
6436,377,804,56
6436,627,173,41
6436,627,173,42
6436,627,175,41
6436,627,174,41
6436,627,174,42
6436,627,175,42
6436,627,174,43
6437,114,642,344
6437,114,643,344
6437,114,643,345
6437,114,642,345
6437,370,641,285
6437,370,640,285
6437,370,640,286
6437,370,641,286
6437,370,641,287
6437,370,640,287
6437,370,642,286
6437,626,636,227
6437,626,636,228
6437,626,637,228
6437,626,636,229
6438,115,149,351
6438,115,149,352
6438,115,150,351
6438,115,150,352
6438,371,151,302
6438,371,151,303
6438,371,152,302
6438,371,152,303
6438,627,149,254
6438,627,149,255
6438,627,148,255
6438,627,149,256
6438,627,150,255
6438,627,150,256
6439,115,51,61
6439,115,51,62
6439,115,52,60
6439,115,53,61
6439,115,52,61
6439,115,52,62
6439,115,53,62
6439,371,55,3
6439,371,54,3
6439,371,54,4
6439,371,55,4
6439,371,55,5
6439,371,54,5
6439,371,56,4
6439,371,56,5
6439,633,963,45
6439,633,963,46
6439,633,964,45
6439,633,964,46
6440,121,679,193
6440,121,678,193
6440,121,678,194
6440,121,679,194
6440,121,679,195
6440,121,678,195
6440,121,680,190
6440,121,681,190
6440,121,681,191
6440,121,680,191
6440,377,671,245
6440,377,670,245
6440,377,670,246
6440,377,671,246
6440,377,671,247
6440,377,670,247
6440,633,663,296
6440,633,663,297
6440,633,663,298
6440,633,664,297
6440,633,664,298
6441,121,597,85
6441,121,598,84
6441,121,599,85
6441,121,598,85
6441,121,598,86
6441,377,591,145
6441,377,590,146
6441,377,591,146
6441,377,591,147
6441,377,590,147
6441,633,584,206
6441,633,585,206
6441,633,585,207
6441,633,584,207
6441,633,584,208
6441,633,585,208
6442,114,989,127
6442,114,988,127
6442,114,988,128
6442,114,989,128
6442,114,989,129
6442,114,988,129
6442,370,995,75
6442,370,994,75
6442,370,994,76
6442,370,995,76
6442,626,1001,22
6442,626,1001,23
6442,626,1001,24
6442,626,1002,21
6442,626,1002,22
6442,626,1003,22
6442,626,1003,23
6442,626,1002,23
6442,626,1002,24
6443,115,76,344
6443,115,77,344
6443,115,77,345
6443,115,76,345
6443,115,76,346
6443,115,77,346
6443,371,77,291
6443,371,76,292
6443,371,77,292
6443,371,77,293
6443,371,76,293
6443,371,78,292
6443,627,75,241
6443,627,74,241
6443,627,74,242
6443,627,75,242
6443,627,75,243
6444,121,803,272
6444,121,803,273
6444,121,804,271
6444,121,804,272
6444,121,804,273
6444,377,797,329
6444,377,797,330
6444,377,799,329
6444,377,798,329
6444,377,798,330
6444,377,799,330
6444,377,799,331
6444,377,798,331
6444,633,793,387
6444,633,793,388
6444,633,793,389
6444,633,794,387
6444,633,794,388
6444,633,794,389
6445,114,817,402
6445,114,818,401
6445,114,818,402
6445,114,818,403
6445,370,818,352
6445,370,819,352
6445,370,819,353
6445,370,818,353
6445,626,817,303
6445,626,817,304
6445,626,818,303
6445,626,818,304
6446,121,772,101
6446,121,772,102
6446,121,773,102
6446,121,773,103
6446,121,772,103
6446,121,773,104
6446,377,765,159
6446,377,765,160
6446,377,767,159
6446,377,766,159
6446,377,766,160
6446,377,767,160
6446,633,761,213
6446,633,760,214
6446,633,761,214
6446,633,761,215
6446,633,760,215
6446,633,760,216
6446,633,761,216
6446,633,762,213
6446,633,762,214
6446,633,762,215
6446,633,762,216
6447,114,831,46
6447,114,831,47
6447,114,832,46
6447,114,833,46
6447,114,833,47
6447,114,832,47
6447,114,832,48
6447,114,833,48
6447,634,199,56
6447,634,199,57
6447,634,198,57
6447,634,198,58
6447,634,199,58
6447,634,200,57
6447,634,200,58
6448,122,397,230
6448,122,397,231
6448,122,398,230
6448,122,399,230
6448,122,399,231
6448,122,398,231
6448,378,397,283
6448,378,397,284
6448,378,399,283
6448,378,398,283
6448,378,398,284
6448,378,399,284
6448,634,397,333
6448,634,397,334
6448,634,398,333
6448,634,398,334
6449,122,392,198
6449,122,393,199
6449,122,392,199
6449,122,392,200
6449,122,393,200
6449,378,393,254
6449,378,393,255
6449,378,393,256
6449,378,394,254
6449,378,395,255
6449,378,394,255
6449,378,394,256
6449,634,397,308
6449,634,397,309
6449,634,398,308
6449,634,398,309
6450,115,1,196
6450,115,1,197
6450,115,2,196
6450,115,2,197
6450,371,1,140
6450,371,1,141
6450,371,1,142
6450,371,2,140
6450,371,3,140
6450,371,3,141
6450,371,2,141
6450,371,2,142
6450,371,3,142
6450,627,1,87
6450,627,2,86
6450,627,2,87
6450,627,2,88
6451,122,49,6
6451,122,49,7
6451,122,49,8
6451,122,50,6
6451,122,51,6
6451,122,51,7
6451,122,50,7
6451,122,50,8
6451,122,51,8
6451,122,51,9
6451,122,50,9
6451,122,52,7
6451,122,52,8
6451,378,48,63
6451,378,48,64
6451,378,49,64
6451,378,49,65
6451,378,48,65
6451,634,49,118
6451,634,49,119
6451,634,49,120
6451,634,49,121
6451,634,50,118
6451,634,51,119
6451,634,50,119
6451,634,50,120
6451,634,51,120
6451,634,50,121
6452,115,133,207
6452,115,133,208
6452,115,134,207
6452,115,134,208
6452,115,135,208
6452,371,131,153
6452,371,131,154
6452,371,132,152
6452,371,133,152
6452,371,133,153
6452,371,132,153
6452,371,132,154
6452,371,133,154
6452,627,131,103
6452,627,131,104
6452,627,132,103
6452,627,132,104
6453,115,565,271
6453,115,564,272
6453,115,565,272
6453,115,565,273
6453,115,566,271
6453,115,566,272
6453,115,567,272
6453,115,566,273
6453,371,574,222
6453,371,575,222
6453,371,575,223
6453,371,574,223
6453,371,574,224
6453,627,581,177
6453,627,580,177
6453,627,580,178
6453,627,581,178
6453,627,581,179
6453,627,580,179
6453,627,582,178
6454,114,711,197
6454,114,711,198
6454,114,711,199
6454,114,712,197
6454,114,712,198
6454,370,707,145
6454,370,707,146
6454,370,708,145
6454,370,708,146
6454,370,709,146
6454,626,705,92
6454,626,705,93
6454,626,706,92
6454,626,707,92
6454,626,707,93
6454,626,706,93
6455,115,393,470
6455,115,393,471
6455,115,393,472
6455,115,394,471
6455,115,394,472
6455,371,401,413
6455,371,401,414
6455,371,401,415
6455,371,402,413
6455,371,402,414
6455,371,403,414
6455,371,402,415
6455,627,407,361
6455,627,407,362
6455,627,408,361
6455,627,408,362
6456,114,889,31
6456,114,888,32
6456,114,889,32
6456,114,889,33
6456,114,890,32
6456,114,890,33
6456,378,133,13
6456,378,132,14
6456,378,133,14
6456,378,133,15
6456,378,132,15
6456,378,133,16
6456,378,134,14
6456,378,134,15
6456,378,134,16
6456,634,135,71
6456,634,135,72
6456,634,135,73
6456,634,136,71
6456,634,136,72
6457,115,197,199
6457,115,197,200
6457,115,198,198
6457,115,199,199
6457,115,198,199
6457,115,198,200
6457,115,199,200
6457,371,201,141
6457,371,201,142
6457,371,202,141
6457,371,202,142
6457,371,202,143
6457,627,204,86
6457,627,205,86
6457,627,205,87
6457,627,204,87
6457,627,205,88
6457,627,206,86
6457,627,206,87
6458,114,737,395
6458,114,736,395
6458,114,736,396
6458,114,737,396
6458,114,738,395
6458,370,741,342
6458,370,741,343
6458,370,740,343
6458,370,740,344
6458,370,741,344
6458,370,742,343
6458,626,743,293
6458,626,742,293
6458,626,742,294
6458,626,743,294
6458,626,744,293
6458,626,744,294
6459,115,405,312
6459,115,405,313
6459,115,406,312
6459,115,407,312
6459,115,407,313
6459,115,406,313
6459,115,406,314
6459,371,410,258
6459,371,411,259
6459,371,410,259
6459,371,410,260
6459,371,411,260
6459,627,413,207
6459,627,412,208
6459,627,413,208
6459,627,413,209
6459,627,412,209
6459,627,412,210
6459,627,413,210
6459,627,414,208
6459,627,414,209
6460,115,164,208
6460,115,165,208
6460,115,165,209
6460,115,164,209
6460,115,166,208
6460,115,166,209
6460,371,173,152
6460,371,173,153
6460,371,173,154
6460,371,174,151
6460,371,174,152
6460,371,175,152
6460,371,175,153
6460,371,174,153
6460,371,174,154
6460,627,181,98
6460,627,181,99
6460,627,182,98
6460,627,183,98
6460,627,183,99
6460,627,182,99
6461,122,27,89
6461,122,26,89
6461,122,27,90
6461,378,18,158
6461,378,19,158
6461,378,19,159
6461,378,18,159
6461,378,20,158
6461,378,20,159
6461,634,11,225
6461,634,11,226
6461,634,12,224
6461,634,12,225
6461,634,12,226
6462,115,139,315
6462,115,140,314
6462,115,141,315
6462,115,140,315
6462,115,140,316
6462,371,141,259
6462,371,141,260
6462,371,141,261
6462,371,142,259
6462,371,142,260
6462,371,142,261
6462,627,149,203
6462,627,148,204
6462,627,149,204
6462,627,149,205
6462,627,148,205
6464,114,888,340
6464,114,889,340
6464,114,889,341
6464,114,888,341
6464,114,888,342
6464,370,891,288
6464,370,891,289
6464,370,890,289
6464,370,890,290
6464,370,891,290
6464,370,891,291
6464,370,892,289
6464,370,892,290
6464,626,891,233
6464,626,890,233
6464,626,890,234
6464,626,891,234
6464,626,891,235
6464,626,890,235
6465,114,921,288
6465,114,922,288
6465,114,922,289
6465,370,923,237
6465,370,922,238
6465,370,923,238
6465,370,923,239
6465,370,922,239
6465,370,924,238
6465,370,924,239
6465,626,920,190
6465,626,921,190
6465,626,921,191
6465,626,920,191
6465,626,922,190
6465,626,922,191
6466,115,135,391
6466,115,136,390
6466,115,136,391
6466,371,136,342
6466,371,137,342
6466,371,137,343
6466,371,136,343
6466,371,137,344
6466,627,133,295
6466,627,132,295
6466,627,132,296
6466,627,133,296
6467,121,785,31
6467,121,784,31
6467,121,784,32
6467,121,785,32
6467,121,785,33
6467,121,784,33
6467,121,786,31
6467,121,786,32
6467,121,786,33
6467,377,773,87
6467,377,773,88
6467,377,773,89
6467,377,774,87
6467,377,774,88
6467,377,774,89
6467,633,761,143
6467,633,761,144
6467,633,763,143
6467,633,762,143
6467,633,762,144
6468,123,629,7
6468,123,628,7
6468,123,628,8
6468,123,629,8
6468,123,629,9
6468,123,628,9
6468,379,637,69
6468,379,638,68
6468,379,639,68
6468,379,639,69
6468,379,638,69
6468,635,651,129
6468,635,651,130
6468,635,652,129
6469,114,797,91
6469,114,797,92
6469,114,797,93
6469,114,798,91
6469,114,798,92
6469,114,798,93
6469,370,795,38
6469,370,797,37
6469,370,796,37
6469,370,796,38
6469,370,797,38
6469,370,796,39
6469,634,233,9
6469,634,232,9
6469,634,232,10
6469,634,233,10
6470,114,672,419
6470,114,672,420
6470,114,673,420
6470,114,673,421
6470,114,672,421
6470,370,672,368
6470,370,673,368
6470,370,673,369
6470,370,672,369
6470,370,672,370
6470,370,673,370
6470,626,671,316
6470,626,671,317
6470,626,671,318
6470,626,672,316
6470,626,672,317
6470,626,672,318
6470,626,672,319
6471,121,847,75
6471,121,847,76
6471,121,847,77
6471,121,847,78
6471,121,848,75
6471,121,848,76
6471,121,849,76
6471,121,849,77
6471,121,848,77
6471,121,848,78
6471,377,843,126
6471,377,843,127
6471,377,844,126
6471,377,844,127
6471,633,839,174
6471,633,841,173
6471,633,840,173
6471,633,840,174
6471,633,841,174
6471,633,841,175
6471,633,840,175
6471,633,842,174
6472,115,301,228
6472,115,302,227
6472,115,302,228
6472,115,303,228
6472,115,302,229
6472,371,309,174
6472,371,309,175
6472,371,310,173
6472,371,310,174
6472,371,311,174
6472,371,311,175
6472,371,310,175
6472,371,310,176
6472,627,317,121
6472,627,316,121
6472,627,316,122
6472,627,317,122
6472,627,317,123
6472,627,316,123
6473,115,84,436
6473,115,85,436
6473,115,85,437
6473,115,84,437
6473,115,86,437
6473,371,90,378
6473,371,91,379
6473,371,90,379
6473,371,90,380
6473,627,95,323
6473,627,94,323
6473,627,94,324
6473,627,95,324
6473,627,95,325
6473,627,94,325
6474,114,831,3
6474,114,832,3
6474,114,832,4
6474,378,187,39
6474,378,186,39
6474,378,186,40
6474,378,187,40
6474,378,187,41
6474,378,186,41
6474,378,188,40
6474,634,183,90
6474,634,185,89
6474,634,184,89
6474,634,184,90
6474,634,185,90
6474,634,185,91
6474,634,184,91
6475,115,24,314
6475,115,25,314
6475,115,25,315
6475,115,24,315
6475,371,29,266
6475,371,29,267
6475,371,30,266
6475,371,31,266
6475,371,31,267
6475,371,30,267
6475,371,30,268
6475,371,31,268
6475,627,33,221
6475,627,33,222
6475,627,34,221
6475,627,34,222
6475,627,35,222
6476,114,771,392
6476,114,773,391
6476,114,772,391
6476,114,772,392
6476,114,773,392
6476,114,773,393
6476,114,772,393
6476,114,774,392
6476,114,774,393
6476,370,769,333
6476,370,768,334
6476,370,769,334
6476,370,769,335
6476,370,768,335
6476,626,765,277
6476,626,764,277
6476,626,764,278
6476,626,765,278
6476,626,765,279
6476,626,764,279
6477,115,288,196
6477,115,289,196
6477,115,289,197
6477,115,288,197
6477,115,288,198
6477,115,289,198
6477,371,295,140
6477,371,295,141
6477,371,295,142
6477,371,296,140
6477,371,296,141
6477,371,296,142
6477,627,299,86
6477,627,299,87
6477,627,298,87
6477,627,299,88
6477,627,300,87
6477,627,300,88
6478,115,141,197
6478,115,140,198
6478,115,141,198
6478,115,142,198
6478,371,143,149
6478,371,142,150
6478,371,143,150
6478,371,143,151
6478,371,144,149
6478,371,144,150
6478,627,145,103
6478,627,145,104
6478,627,145,105
6478,627,146,103
6478,627,146,104
6478,627,147,104
6478,627,146,105
6479,115,68,182
6479,115,69,182
6479,115,69,183
6479,115,68,183
6479,115,70,182
6479,115,70,183
6479,371,71,132
6479,371,71,133
6479,371,72,132
6479,371,73,132
6479,371,73,133
6479,371,72,133
6479,627,73,82
6479,627,73,83
6479,627,74,82
6479,627,75,83
6479,627,74,83
6480,121,535,146
6480,121,535,147
6480,121,536,146
6480,121,537,146
6480,121,537,147
6480,121,536,147
6480,377,527,202
6480,377,527,203
6480,377,526,203
6480,377,526,204
6480,377,527,204
6480,633,518,258
6480,633,519,258
6480,633,519,259
6480,633,518,259
6480,633,518,260
6480,633,519,260
6481,114,1010,64
6481,114,1011,64
6481,114,1011,65
6481,114,1010,65
6481,114,1011,66
6481,114,1012,65
6481,370,1012,8
6481,370,1013,8
6481,370,1013,9
6481,370,1012,9
6481,634,5,42
6481,634,5,43
6481,634,5,44
6481,634,6,42
6481,634,6,43
6481,634,6,44
6482,378,381,50
6482,378,381,51
6482,378,381,52
6482,378,382,50
6482,378,382,51
6482,378,382,52
6482,634,375,107
6482,634,374,107
6482,634,374,108
6482,634,375,108
6482,634,375,109
6482,634,376,107
6482,634,376,108
6483,115,29,162
6483,115,31,161
6483,115,30,161
6483,115,30,162
6483,115,31,162
6483,115,30,163
6483,371,24,100
6483,371,25,100
6483,371,25,101
6483,371,24,101
6483,371,25,102
6483,627,18,38
6483,627,19,38
6483,627,19,39
6483,627,18,39
6483,627,18,40
6484,115,185,288
6484,115,185,289
6484,115,185,290
6484,115,186,288
6484,115,186,289
6484,115,186,290
6484,371,187,234
6484,371,187,235
6484,371,186,235
6484,371,186,236
6484,371,187,236
6484,371,188,234
6484,371,188,235
6484,371,188,236
6484,627,185,183
6484,627,184,183
6484,627,184,184
6484,627,185,184
6484,627,185,185
6484,627,184,185
6485,115,265,339
6485,115,265,340
6485,115,266,339
6485,115,266,340
6485,371,273,289
6485,371,272,289
6485,371,272,290
6485,371,273,290
6485,371,273,291
6485,371,272,291
6485,627,275,242
6485,627,275,243
6485,627,275,244
6485,627,276,242
6485,627,276,243
6485,627,276,244
6486,114,775,375
6486,114,775,376
6486,114,777,375
6486,114,776,375
6486,114,776,376
6486,114,777,376
6486,370,783,324
6486,370,783,325
6486,370,784,323
6486,370,784,324
6486,370,785,324
6486,370,785,325
6486,370,784,325
6486,370,784,326
6486,626,793,273
6486,626,792,274
6486,626,793,274
6486,626,793,275
6486,626,793,276
6486,626,794,274
6486,626,794,275
6486,626,794,276
6487,115,263,331
6487,115,264,330
6487,115,265,331
6487,115,264,331
6487,115,264,332
6487,115,265,332
6487,371,267,271
6487,371,267,272
6487,371,269,271
6487,371,268,271
6487,371,268,272
6487,371,269,272
6487,627,267,216
6487,627,267,217
6487,627,268,216
6487,627,269,216
6487,627,269,217
6487,627,268,217
6487,627,268,218
6488,115,91,144
6488,115,91,145
6488,115,92,144
6488,115,92,145
6488,371,95,93
6488,371,94,93
6488,371,94,94
6488,371,95,94
6488,371,95,95
6488,371,96,93
6488,371,96,94
6488,627,96,41
6488,627,96,42
6488,627,97,42
6488,627,96,43
6489,115,247,35
6489,115,246,35
6489,115,246,36
6489,115,247,36
6489,377,769,13
6489,377,768,13
6489,377,768,14
6489,377,769,14
6489,377,769,15
6489,377,768,15
6489,633,762,68
6489,633,763,68
6489,633,763,69
6489,633,762,69
6489,633,762,70
6489,633,763,70
6489,633,764,69
6490,121,643,94
6490,121,645,93
6490,121,644,93
6490,121,644,94
6490,121,645,94
6490,121,645,95
6490,121,644,95
6490,121,644,96
6490,121,645,96
6490,121,646,94
6490,121,646,95
6490,377,633,149
6490,377,633,150
6490,377,635,149
6490,377,634,149
6490,377,634,150
6490,377,635,150
6490,633,627,206
6490,633,628,205
6490,633,628,206
6490,633,629,206
6490,633,628,207
6491,114,1007,354
6491,114,1009,353
6491,114,1008,353
6491,114,1008,354
6491,114,1009,354
6491,114,1009,355
6491,114,1008,355
6491,114,1010,354
6491,370,1007,300
6491,370,1008,299
6491,370,1008,300
6491,370,1009,300
6491,370,1008,301
6491,626,1007,248
6491,626,1008,247
6491,626,1008,248
6491,626,1009,248
6491,626,1009,249
6491,626,1008,249
6492,114,873,258
6492,114,873,259
6492,114,874,258
6492,114,875,258
6492,114,875,259
6492,114,874,259
6492,370,875,201
6492,370,874,201
6492,370,874,202
6492,370,875,202
6492,626,873,147
6492,626,874,146
6492,626,875,146
6492,626,875,147
6492,626,874,147
6492,626,874,148
6493,122,350,202
6493,122,351,202
6493,122,351,203
6493,122,350,203
6493,378,353,258
6493,378,353,259
6493,378,355,257
6493,378,354,257
6493,378,354,258
6493,378,355,258
6493,378,355,259
6493,378,354,259
6493,634,357,312
6493,634,357,313
6493,634,358,312
6493,634,359,312
6493,634,359,313
6493,634,358,313
6493,634,358,314
6494,121,971,15
6494,121,970,16
6494,121,971,16
6494,121,971,17
6494,121,970,17
6494,121,972,16
6494,121,972,17
6494,377,968,76
6494,377,969,76
6494,377,969,77
6494,377,968,77
6494,377,968,78
6494,377,969,78
6494,633,965,135
6494,633,964,135
6494,633,964,136
6494,633,965,136
6494,633,965,137
6494,633,964,137
6495,121,903,125
6495,121,902,125
6495,121,902,126
6495,121,903,126
6495,121,903,127
6495,121,902,127
6495,121,904,126
6495,377,901,178
6495,377,901,179
6495,377,901,180
6495,377,901,181
6495,377,902,178
6495,377,903,179
6495,377,902,179
6495,377,902,180
6495,377,903,180
6495,633,899,227
6495,633,899,228
6495,633,900,227
6495,633,900,228
6495,633,901,228
6495,633,900,229
6496,115,245,166
6496,115,245,167
6496,115,245,168
6496,115,246,166
6496,115,247,166
6496,115,247,167
6496,115,246,167
6496,115,246,168
6496,115,246,173
6496,371,256,116
6496,371,257,116
6496,371,257,117
6496,371,256,117
6496,371,256,118
6496,371,257,118
6496,627,269,68
6496,627,269,69
6496,627,269,70
6496,627,270,69
6496,627,270,70
6497,115,137,27
6497,115,137,28
6497,115,138,27
6497,115,138,28
6497,377,885,18
6497,377,886,17
6497,377,886,18
6497,377,886,19
6497,633,885,70
6497,633,885,71
6497,633,886,70
6497,633,886,71
6498,115,245,402
6498,115,245,403
6498,115,247,401
6498,115,246,401
6498,115,246,402
6498,115,247,402
6498,115,247,403
6498,115,246,403
6498,371,251,347
6498,371,250,347
6498,371,250,348
6498,371,251,348
6498,371,251,349
6498,371,252,348
6498,627,255,299
6498,627,255,300
6498,627,256,298
6498,627,257,299
6498,627,256,299
6498,627,256,300
6498,627,257,300
6498,627,257,301
6498,627,256,301
6499,121,941,144
6499,121,941,145
6499,121,942,144
6499,121,943,144
6499,121,943,145
6499,121,942,145
6499,377,937,194
6499,377,939,193
6499,377,938,193
6499,377,938,194
6499,377,939,194
6499,377,939,195
6499,377,938,195
6499,633,935,233
6499,633,934,233
6499,633,934,234
6499,633,935,234
6499,633,935,235
