# event_count, chip_id(decimal), hit_x, hit_y
8729,634,100,111
8729,634,100,112
8729,634,101,112
8729,634,101,113
8729,634,100,113
8729,634,100,114
8729,634,101,114
8730,114,959,2
8730,114,959,3
8730,114,960,2
8730,114,961,2
8730,114,961,3
8730,114,960,3
8730,378,57,49
8730,378,56,49
8730,378,56,50
8730,378,57,50
8730,378,57,51
8730,378,58,49
8730,378,58,50
8730,378,58,51
8730,634,51,107
8730,634,50,107
8730,634,50,108
8730,634,51,108
8730,634,51,109
8730,634,50,109
8730,634,52,108
8731,114,967,262
8731,114,967,263
8731,114,967,264
8731,114,968,262
8731,114,968,263
8731,114,968,264
8731,370,970,210
8731,370,971,210
8731,370,971,211
8731,370,970,211
8731,370,970,212
8731,370,971,212
8731,370,972,211
8731,626,973,160
8731,626,973,161
8731,626,974,160
8731,626,975,160
8731,626,975,161
8731,626,974,161
8732,114,893,39
8732,114,892,39
8732,114,892,40
8732,114,893,40
8732,378,130,6
8732,378,131,6
8732,378,131,7
8732,378,130,7
8732,378,130,8
8732,378,131,8
8732,378,132,6
8732,378,132,7
8732,634,131,61
8732,634,130,61
8732,634,130,62
8732,634,131,62
8732,634,131,63
8732,634,130,63
8732,634,132,62
8733,121,889,165
8733,121,889,166
8733,121,889,167
8733,121,891,165
8733,121,890,165
8733,121,890,166
8733,121,891,166
8733,121,891,167
8733,121,890,167
8733,377,887,227
8733,377,887,228
8733,377,888,226
8733,377,888,227
8733,377,888,228
8733,633,887,283
8733,633,886,283
8733,633,886,284
8733,633,887,284
8733,633,887,285
8733,633,888,283
8733,633,888,284
8734,114,757,198
8734,114,757,199
8734,114,756,199
8734,114,757,200
8734,114,758,199
8734,370,755,148
8734,370,755,149
8734,370,755,150
8734,370,756,148
8734,370,756,149
8734,370,756,150
8734,626,757,100
8734,626,757,101
8734,626,756,101
8734,626,756,102
8734,626,757,102
8734,626,757,103
8734,626,756,103
8734,626,758,101
8734,626,758,102
8735,122,425,32
8735,122,425,33
8735,122,426,32
8735,122,427,32
8735,122,427,33
8735,122,426,33
8735,378,431,90
8735,378,431,91
8735,378,430,91
8735,378,431,92
8735,378,432,90
8735,378,432,91
8735,634,441,140
8735,634,441,141
8735,634,441,142
8735,634,442,140
8735,634,442,141
8735,634,442,142
8736,115,15,201
8736,115,15,202
8736,115,15,203
8736,115,16,201
8736,115,16,202
8736,115,122,60
8736,115,122,61
8736,371,21,139
8736,371,21,140
8736,371,21,141
8736,371,22,139
8736,371,22,140
8736,371,22,141
8736,627,21,74
8736,627,21,75
8736,627,20,75
8736,627,20,76
8736,627,21,76
8736,627,21,77
8736,627,20,77
8736,627,22,74
8736,627,22,75
8736,627,22,76
8736,627,22,77
8737,114,983,144
8737,114,984,143
8737,114,984,144
8737,114,985,144
8737,370,987,89
8737,370,987,90
8737,370,988,88
8737,370,989,89
8737,370,988,89
8737,370,988,90
8737,370,989,90
8737,370,988,91
8737,626,991,31
8737,626,990,31
8737,626,990,32
8737,626,991,32
8737,626,991,33
8737,626,990,33
8738,114,903,209
8738,114,903,210
8738,114,903,211
8738,114,904,209
8738,114,904,210
8738,114,905,210
8738,114,904,211
8738,370,899,157
8738,370,899,158
8738,370,899,159
8738,370,900,157
8738,370,900,158
8738,370,900,159
8738,626,893,104
8738,626,893,105
8738,626,893,106
8738,626,894,104
8738,626,894,105
8738,626,894,106
8739,115,141,390
8739,115,141,391
8739,115,140,391
8739,115,140,392
8739,115,141,392
8739,115,142,391
8739,115,142,392
8739,371,139,335
8739,371,138,335
8739,371,138,336
8739,371,139,336
8739,371,139,337
8739,371,138,337
8739,371,140,335
8739,371,140,336
8739,627,137,280
8739,627,137,281
8739,627,137,282
8739,627,138,280
8739,627,138,281
8739,627,138,282
8740,115,158,140
8740,115,159,141
8740,115,158,141
8740,115,158,142
8740,115,159,142
8740,371,163,89
8740,371,164,88
8740,371,165,88
8740,371,165,89
8740,371,164,89
8740,371,164,90
8740,627,168,40
8740,627,169,40
8740,627,169,41
8740,627,168,41
8741,115,79,165
8741,115,78,165
8741,115,78,166
8741,115,79,166
8741,115,79,167
8741,115,78,167
8741,115,80,166
8741,115,80,167
8741,371,78,114
8741,371,79,114
8741,371,79,115
8741,371,78,115
8741,371,78,116
8741,371,79,116
8741,627,77,67
8741,627,76,67
8741,627,76,68
8741,627,77,68
8741,627,78,67
8741,627,78,68
8742,115,463,312
8742,115,463,313
8742,115,463,314
8742,115,464,312
8742,115,464,313
8742,371,469,260
8742,371,469,261
8742,371,471,259
8742,371,470,259
8742,371,470,260
8742,371,471,260
8742,371,471,261
8742,371,470,261
8742,371,470,262
8742,371,471,262
8742,627,475,209
8742,627,475,210
8742,627,477,209
8742,627,476,209
8742,627,476,210
8742,627,477,210
8743,115,101,267
8743,115,100,267
8743,115,100,268
8743,115,101,268
8743,115,102,267
8743,371,106,216
8743,371,107,216
8743,371,107,217
8743,371,106,217
8743,371,106,218
8743,371,107,218
8743,371,108,216
8743,371,108,217
8743,627,113,169
8743,627,112,170
8743,627,113,170
8743,627,113,171
8743,627,112,171
8743,627,113,172
8743,627,114,169
8743,627,114,170
8743,627,114,171
8744,122,217,1
8744,122,218,0
8744,122,218,1
8744,378,221,53
8744,378,221,54
8744,378,222,52
8744,378,223,52
8744,378,223,53
8744,378,222,53
8744,378,222,54
8744,378,223,54
8744,378,223,55
8744,378,222,55
8744,634,223,105
8744,634,222,105
8744,634,222,106
8744,634,223,106
8744,634,223,107
8744,634,222,107
8744,634,224,106
8744,634,224,107
8745,115,35,177
8745,115,35,178
8745,115,35,179
8745,115,36,177
8745,115,36,178
8745,115,37,178
8745,115,36,179
8745,371,35,114
8745,371,35,115
8745,371,34,115
8745,371,35,116
8745,371,36,114
8745,371,36,115
8745,627,31,50
8745,627,31,51
8745,627,30,51
8745,627,30,52
8745,627,31,52
8745,627,31,53
8745,627,30,53
8745,627,32,51
8745,627,32,52
8745,627,32,53
8746,115,79,331
8746,115,78,332
8746,115,79,332
8746,115,80,331
8746,115,80,332
8746,121,1023,258
8746,371,79,285
8746,371,79,286
8746,371,79,287
8746,371,80,285
8746,371,80,286
8746,371,81,286
8746,371,80,287
8746,627,77,241
8746,627,78,240
8746,627,79,240
8746,627,79,241
8746,627,78,241
8747,114,827,423
8747,114,826,423
8747,114,826,424
8747,114,827,424
8747,114,827,425
8747,114,826,425
8747,114,828,424
8747,114,828,425
8747,370,831,374
8747,370,831,375
8747,370,830,375
8747,370,831,376
8747,370,832,374
8747,370,832,375
8747,370,832,376
8747,626,833,329
8747,626,832,329
8747,626,832,330
8747,626,833,330
8747,626,833,331
8747,626,832,331
8748,122,213,75
8748,122,213,76
8748,122,214,74
8748,122,215,75
8748,122,214,75
8748,122,214,76
8748,122,215,76
8748,378,209,126
8748,378,209,127
8748,378,210,125
8748,378,210,126
8748,378,211,126
8748,378,211,127
8748,378,210,127
8748,634,209,175
8748,634,208,175
8748,634,208,176
8748,634,209,176
8748,634,209,177
8748,634,210,175
8748,634,210,176
8749,115,181,55
8749,115,180,55
8749,115,180,56
8749,115,181,56
8749,633,837,53
8749,633,837,54
8749,633,837,55
8749,633,838,53
8749,633,838,54
8749,633,838,55
8750,121,757,57
8750,121,756,57
8750,121,756,58
8750,121,757,58
8750,121,757,59
8750,121,756,59
8750,121,1023,258
8750,377,747,124
8750,377,747,125
8750,377,747,126
8750,377,748,124
8750,377,749,125
8750,377,748,125
8750,377,748,126
8750,633,737,190
8750,633,737,191
8750,633,738,190
8750,633,738,191
8751,115,187,290
8751,115,187,291
8751,115,189,289
8751,115,188,289
8751,115,188,290
8751,115,189,290
8751,115,189,291
8751,115,188,291
8751,371,195,241
8751,371,194,241
8751,371,194,242
8751,371,195,242
8751,371,196,242
8751,627,197,194
8751,627,198,193
8751,627,198,194
8751,627,199,194
8751,627,198,195
8752,122,527,103
8752,122,527,104
8752,122,529,103
8752,122,528,103
8752,122,528,104
8752,122,529,104
8752,378,529,157
8752,378,528,158
8752,378,529,158
8752,378,529,159
8752,378,528,159
8752,378,529,160
8752,378,530,157
8752,378,530,158
8752,378,531,158
8752,378,531,159
8752,378,530,159
8752,378,530,160
8752,634,535,211
8752,634,534,211
8752,634,534,212
8752,634,535,212
8752,634,535,213
8752,634,534,213
8752,634,536,211
8752,634,536,212
8753,114,835,258
8753,114,835,259
8753,114,834,259
8753,114,834,260
8753,114,835,260
8753,114,835,261
8753,114,836,259
8753,114,836,260
8753,114,836,261
8753,370,835,202
8753,370,835,203
8753,370,834,203
8753,370,834,204
8753,370,835,204
8753,370,836,202
8753,370,836,203
8753,370,836,204
8753,626,835,144
8753,626,835,145
8753,626,834,145
8753,626,834,146
8753,626,835,146
8753,626,836,145
8753,626,836,146
8754,114,743,424
8754,114,744,423
8754,114,744,424
8754,114,745,424
8754,114,745,425
8754,114,744,425
8754,370,742,372
8754,370,743,372
8754,370,743,373
8754,370,742,373
8754,370,742,374
8754,370,743,374
8754,626,737,323
8754,626,737,324
8754,626,738,323
8754,626,738,324
8754,626,739,324
8754,626,738,325
8755,114,995,169
8755,114,995,170
8755,114,996,169
8755,114,996,170
8755,114,997,170
8755,114,996,171
8755,370,1000,112
8755,370,1001,112
8755,370,1001,113
8755,370,1000,113
8755,370,1000,114
8755,370,1001,114
8755,370,1002,113
8755,626,1001,57
8755,626,1000,58
8755,626,1001,58
8755,626,1001,59
8755,626,1000,59
8755,626,1002,58
8755,626,1002,59
8756,115,375,397
8756,115,375,398
8756,115,376,397
8756,115,376,398
8756,371,381,342
8756,371,381,343
8756,371,382,341
8756,371,382,342
8756,371,383,342
8756,371,383,343
8756,371,382,343
8756,627,386,286
8756,627,387,286
8756,627,387,287
8756,627,386,287
8756,627,386,288
8756,627,387,288
8757,114,675,275
8757,114,674,275
8757,114,674,276
8757,114,675,276
8757,370,679,217
8757,370,678,217
8757,370,678,218
8757,370,679,218
8757,370,679,219
8757,370,678,219
8757,370,680,218
8757,626,695,163
8757,626,694,163
8757,626,694,164
8757,626,695,164
8757,626,695,165
8757,626,694,165
8758,114,755,202
8758,114,755,203
8758,114,757,201
8758,114,756,201
8758,114,756,202
8758,114,757,202
8758,114,757,203
8758,114,756,203
8758,370,753,153
8758,370,752,154
8758,370,753,154
8758,370,753,155
8758,370,754,153
8758,370,754,154
8758,370,754,155
8758,626,747,106
8758,626,747,107
8758,626,747,108
8758,626,748,106
8758,626,748,107
8758,626,748,108
8759,115,195,57
8759,115,195,58
8759,115,196,57
8759,115,196,58
8759,115,196,59
8759,371,195,1
8759,371,194,1
8759,371,194,2
8759,371,195,2
8759,371,195,3
8759,371,194,3
8759,633,831,41
8759,633,830,41
8759,633,830,42
8759,633,831,42
8759,633,831,43
8759,633,830,43
8759,633,831,44
8759,633,832,43
8759,633,832,44
8760,122,320,56
8760,122,321,56
8760,122,321,57
8760,122,320,57
8760,122,320,58
8760,122,321,58
8760,378,326,118
8760,378,327,118
8760,378,327,119
8760,378,326,119
8760,378,326,120
8760,378,327,120
8760,634,336,182
8760,634,337,182
8760,634,337,183
8760,634,336,183
8760,634,337,184
8760,634,338,183
8761,115,197,150
8761,115,197,151
8761,115,197,152
8761,115,198,151
8761,371,201,99
8761,371,200,100
8761,371,201,100
8761,371,201,101
8761,371,200,101
8761,371,200,102
8761,371,201,102
8761,371,201,103
8761,371,202,99
8761,371,202,100
8761,371,203,101
8761,371,202,101
8761,371,202,102
8761,627,201,45
8761,627,200,46
8761,627,201,46
8761,627,201,47
8761,627,200,47
8761,627,202,46
8762,115,283,236
8762,115,285,235
8762,115,284,235
8762,115,284,236
8762,115,285,236
8762,371,291,187
8762,371,291,188
8762,371,293,187
8762,371,292,187
8762,371,292,188
8762,371,293,188
8762,627,300,138
8762,627,301,138
8762,627,301,139
8762,627,300,139
8762,627,300,140
8762,627,301,140
8762,627,302,139
8763,114,845,205
8763,114,844,205
8763,114,844,206
8763,114,845,206
8763,114,845,207
8763,370,845,153
8763,370,844,153
8763,370,844,154
8763,370,845,154
8763,370,845,155
8763,370,846,153
8763,370,846,154
8763,626,845,99
8763,626,845,100
8763,626,845,101
8763,626,846,100
8764,115,294,312
8764,115,295,312
8764,115,295,313
8764,115,294,313
8764,115,294,314
8764,115,295,314
8764,115,296,312
8764,115,296,313
8764,115,296,314
8764,371,295,258
8764,371,297,257
8764,371,296,257
8764,371,296,258
8764,371,297,258
8764,371,297,259
8764,371,296,259
8764,627,295,200
8764,627,295,201
8764,627,296,200
8764,627,297,201
8764,627,296,201
8764,627,296,202
8765,115,335,179
8765,115,335,180
8765,115,335,181
8765,115,336,180
8765,115,336,181
8765,371,341,129
8765,371,341,130
8765,371,341,131
8765,371,342,128
8765,371,343,129
8765,371,342,129
8765,371,342,130
8765,371,343,130
8765,371,342,131
8765,627,343,80
8765,627,345,79
8765,627,344,79
8765,627,344,80
8765,627,345,80
8765,627,345,81
8765,627,344,81
8766,115,45,121
8766,115,44,121
8766,115,44,122
8766,115,45,122
8766,115,45,123
8766,115,44,123
8766,115,46,121
8766,115,46,122
8766,371,53,67
8766,371,53,68
8766,371,55,67
8766,371,54,67
8766,371,54,68
8766,371,55,68
8766,371,54,69
8766,627,61,13
8766,627,61,14
8766,627,61,15
8766,627,62,13
8766,627,62,14
8766,627,62,15
8767,115,58,318
8767,115,59,318
8767,115,59,319
8767,115,58,319
8767,115,58,320
8767,115,59,320
8767,371,61,264
8767,371,61,265
8767,371,60,265
8767,371,60,266
8767,371,61,266
8767,371,62,264
8767,371,62,265
8767,371,62,266
8767,627,61,213
8767,627,60,214
8767,627,61,214
8767,627,61,215
8767,627,62,213
8767,627,62,214
8768,115,23,3
8768,115,22,4
8768,115,23,4
8768,115,23,5
8768,115,24,3
8768,115,24,4
8768,115,25,4
8768,115,25,5
8768,115,24,5
8768,377,993,36
8768,377,993,37
8768,377,992,37
8768,377,992,38
8768,377,993,38
8768,377,993,39
8768,377,992,39
8768,377,994,37
8768,377,994,38
8768,633,987,85
8768,633,988,84
8768,633,989,84
8768,633,989,85
8768,633,988,85
8768,633,988,86
8768,633,989,86
8769,114,765,341
8769,114,764,341
8769,114,764,342
8769,114,765,342
8769,114,766,341
8769,114,766,342
8769,370,762,290
8769,370,763,290
8769,370,763,291
8769,370,762,291
8769,370,763,292
8769,626,759,237
8769,626,759,238
8769,626,761,237
8769,626,760,237
8769,626,760,238
8769,626,761,238
8769,626,760,239
8770,121,895,163
8770,121,896,162
8770,121,897,162
8770,121,897,163
8770,121,896,163
8770,121,896,164
8770,121,897,164
8770,377,897,214
8770,377,897,215
8770,377,896,215
8770,377,896,216
8770,377,897,216
8770,377,898,214
8770,377,898,215
8770,377,898,216
8770,633,907,267
8770,633,906,267
8770,633,906,268
8770,633,907,268
8770,633,907,269
8770,633,906,269
8771,114,797,337
8771,114,797,338
8771,114,799,337
8771,114,798,337
8771,114,798,338
8771,114,799,338
8771,370,795,285
8771,370,794,286
8771,370,795,286
8771,370,795,287
8771,370,796,285
8771,370,796,286
8771,370,796,287
8771,626,791,233
8771,626,791,234
8771,626,791,235
8771,626,792,233
8771,626,792,234
8772,114,714,202
8772,114,715,202
8772,114,715,203
8772,114,714,203
8772,114,714,204
8772,114,715,204
8772,114,716,203
8772,370,713,150
8772,370,713,151
8772,370,712,151
8772,370,712,152
8772,370,713,152
8772,370,714,151
8772,370,714,152
8772,626,709,99
8772,626,708,100
8772,626,709,100
8772,626,709,101
8772,626,708,101
8772,626,710,99
8772,626,710,100
8772,626,710,101
8773,114,826,228
8773,114,827,228
8773,114,827,229
8773,114,826,229
8773,114,826,230
8773,114,827,230
8773,370,833,187
8773,370,832,188
8773,370,833,188
8773,370,833,189
8773,370,832,189
8773,370,832,190
8773,626,837,146
8773,626,837,147
8773,626,838,146
8773,626,839,146
8773,626,839,147
8773,626,838,147
8774,121,869,266
8774,121,869,267
8774,121,868,267
8774,121,869,268
8774,121,870,266
8774,121,870,267
8774,121,870,268
8774,377,865,320
8774,377,865,321
8774,377,866,320
8774,377,866,321
8774,377,866,322
8774,633,863,372
8774,633,863,373
8774,633,864,372
8774,633,865,372
8774,633,865,373
8774,633,864,373
8774,633,864,374
8775,115,57,461
8775,115,58,460
8775,115,59,461
8775,115,58,461
8775,115,58,462
8775,371,57,405
8775,371,58,404
8775,371,59,404
8775,371,59,405
8775,371,58,405
8775,371,58,406
8775,371,59,406
8775,627,57,348
8775,627,57,349
8775,627,58,348
8775,627,59,348
8775,627,59,349
8775,627,58,349
8776,115,31,316
8776,115,31,317
8776,115,30,317
8776,115,30,318
8776,115,31,318
8776,371,23,265
8776,371,23,266
8776,371,25,265
8776,371,24,265
8776,371,24,266
8776,371,25,266
8776,371,24,267
8776,627,13,215
8776,627,12,215
8776,627,12,216
8776,627,13,216
8776,627,14,215
8776,627,14,216
8777,371,151,468
8777,371,151,469
8777,371,151,470
8777,371,151,471
8777,371,152,468
8777,371,153,468
8777,371,153,469
8777,371,152,469
8777,371,152,470
8777,371,153,470
8777,371,153,471
8777,371,152,471
8777,627,149,414
8777,627,149,415
8777,627,148,415
8777,627,149,416
8777,627,150,414
8777,627,150,415
8777,627,150,416
8778,115,235,127
8778,115,234,128
8778,115,235,128
8778,115,235,129
8778,115,234,129
8778,115,235,130
8778,371,244,74
8778,371,245,74
8778,371,245,75
8778,371,244,75
8778,371,245,76
8778,371,246,74
8778,371,246,75
8778,627,250,24
8778,627,251,24
8778,627,251,25
8778,627,250,25
8778,627,251,26
8779,114,317,127
8779,114,318,126
8779,114,319,126
8779,114,319,127
8779,114,318,127
8779,114,318,128
8779,114,319,128
8779,370,314,74
8779,370,315,74
8779,370,315,75
8779,370,314,75
8779,370,314,76
8779,370,315,76
8779,370,316,75
8779,370,316,76
8779,626,311,26
8779,626,311,27
8779,626,310,27
8779,626,311,28
8779,626,312,27
8780,115,129,263
8780,115,129,264
8780,115,129,265
8780,115,130,263
8780,115,130,264
8780,115,130,265
8780,371,135,209
8780,371,136,208
8780,371,137,209
8780,371,136,209
8780,371,136,210
8780,371,137,210
8780,627,141,155
8780,627,140,156
8780,627,141,156
8780,627,141,157
8780,627,142,156
8781,115,3,72
8781,115,5,71
8781,115,4,71
8781,115,4,72
8781,115,5,72
8781,115,5,73
8781,115,4,73
8781,371,11,15
8781,371,10,16
8781,371,11,16
8781,371,11,17
8781,371,12,15
8781,371,12,16
8781,633,1007,35
8781,633,1006,36
8781,633,1007,36
8781,633,1007,37
8781,633,1008,35
8781,633,1008,36
8781,633,1008,37
8782,115,620,136
8782,115,621,136
8782,115,621,137
8782,115,620,137
8782,115,620,138
8782,115,621,138
8782,115,622,136
8782,115,623,137
8782,115,622,137
8782,115,622,138
8782,371,631,80
8782,371,631,81
8782,371,630,81
8782,371,630,82
8782,371,631,82
8782,371,631,83
8782,371,632,80
8782,371,632,81
8782,371,632,82
8782,371,633,82
8782,371,632,83
8782,627,638,26
8782,627,639,26
8782,627,639,27
8782,627,638,27
8783,114,893,340
8783,114,893,341
8783,114,894,340
8783,114,895,340
8783,114,895,341
8783,114,894,341
8783,370,893,289
8783,370,893,290
8783,370,894,288
8783,370,895,289
8783,370,894,289
8783,370,894,290
8783,370,895,290
8783,626,895,231
8783,626,895,232
8783,626,896,231
8783,626,896,232
8784,114,549,241
8784,114,549,242
8784,114,549,243
8784,114,550,241
8784,114,550,242
8784,114,550,243
8784,370,549,191
8784,370,549,192
8784,370,549,193
8784,370,550,190
8784,370,551,191
8784,370,550,191
8784,370,550,192
8784,370,550,193
8784,626,547,140
8784,626,547,141
8784,626,546,141
8784,626,547,142
8784,626,548,141
8784,626,548,142
8785,115,41,195
8785,115,41,196
8785,115,42,195
8785,115,42,196
8785,371,45,136
8785,371,45,137
8785,371,44,137
8785,371,44,138
8785,371,45,138
8785,371,46,136
8785,371,46,137
8785,371,46,138
8785,627,47,78
8785,627,48,77
8785,627,48,78
8785,627,49,78
8785,627,49,79
8785,627,48,79
8786,114,884,186
8786,114,885,186
8786,114,885,187
8786,114,884,187
8786,114,884,188
8786,114,885,188
8786,370,892,118
8786,370,893,118
8786,370,893,119
8786,370,892,119
8786,370,893,120
8786,370,894,118
8786,370,894,119
8786,626,897,43
8786,626,896,44
8786,626,897,44
8786,626,897,45
8786,626,898,43
8786,626,898,44
8786,626,899,44
8786,626,899,45
8786,626,898,45
8787,122,147,104
8787,122,147,105
8787,122,146,105
8787,122,146,106
8787,122,147,106
8787,122,147,107
8787,122,148,104
8787,122,148,105
8787,122,148,106
8787,122,149,106
8787,122,148,107
8787,378,149,156
8787,378,149,157
8787,378,149,158
8787,378,150,156
8787,378,151,157
8787,378,150,157
8787,378,150,158
8787,634,153,205
8787,634,152,206
8787,634,153,206
8787,634,153,207
8787,634,154,205
8787,634,154,206
8787,634,154,207
8788,115,91,285
8788,115,90,286
8788,115,91,286
8788,115,91,287
8788,115,92,285
8788,115,92,286
8788,115,92,287
8788,371,91,236
8788,371,91,237
8788,371,90,237
8788,371,90,238
8788,371,91,238
8788,371,92,237
8788,371,92,238
8788,627,87,190
8788,627,87,191
8788,627,86,191
8788,627,86,192
8788,627,87,192
8788,627,88,190
8788,627,88,191
8788,627,88,192
8789,115,203,85
8789,115,202,85
8789,115,202,86
8789,115,203,86
8789,115,203,87
8789,115,202,87
8789,115,202,88
8789,115,203,88
8789,115,204,86
8789,115,204,87
8789,371,208,23
8789,371,208,24
8789,371,209,24
8789,371,209,25
8789,371,208,25
8789,627,22,109
8789,633,811,29
8789,633,810,30
8789,633,811,30
8789,633,811,31
8789,633,812,29
8789,633,812,30
8789,633,812,31
8790,115,139,51
8790,115,140,50
8790,115,141,51
8790,115,140,51
8790,633,869,46
8790,633,870,45
8790,633,870,46
8790,633,871,46
8790,633,871,47
8790,633,870,47
8791,115,278,244
8791,115,279,244
8791,115,279,245
8791,115,278,245
8791,115,278,246
8791,115,279,246
8791,115,280,245
8791,371,285,191
8791,371,284,192
8791,371,285,192
8791,371,285,193
8791,371,286,191
8791,371,286,192
8791,371,286,193
8791,627,287,144
8791,627,287,145
8791,627,287,146
8791,627,288,144
8791,627,288,145
8791,627,288,146
8792,122,255,150
8792,122,255,151
8792,122,254,151
8792,122,255,152
8792,122,256,150
8792,122,257,151
8792,122,256,151
8792,122,256,152
8792,122,257,152
8792,122,256,153
8792,378,257,209
8792,378,256,209
8792,378,256,210
8792,378,257,210
8792,378,257,211
8792,634,257,268
8792,634,257,269
8792,634,258,267
8792,634,258,268
8792,634,259,268
8792,634,259,269
8792,634,258,269
8792,634,258,270
8793,115,75,307
8793,115,75,308
8793,115,77,307
8793,115,76,307
8793,115,76,308
8793,115,77,308
8793,371,79,248
8793,371,79,249
8793,371,78,249
8793,371,79,250
8793,371,80,248
8793,371,80,249
8793,371,80,250
8793,627,81,190
8793,627,81,191
8793,627,82,190
8793,627,83,191
8793,627,82,191
8794,115,151,340
8794,115,151,341
8794,115,151,342
8794,115,152,340
8794,115,153,341
8794,115,152,341
8794,115,152,342
8794,371,155,294
8794,371,156,293
8794,371,156,294
8794,371,157,294
8794,371,156,295
8794,627,156,247
8794,627,156,248
8794,627,157,248
8794,627,156,249
8795,115,743,201
8795,115,743,202
8795,115,743,203
8795,115,744,201
8795,115,744,202
8795,115,744,203
8795,371,757,143
8795,371,757,144
8795,371,759,143
8795,371,758,143
8795,371,758,144
8795,371,759,144
8795,371,758,145
8795,627,769,87
8795,627,769,88
8795,627,769,89
8795,627,770,87
8795,627,770,88
8795,627,770,89
8796,115,415,146
8796,115,415,147
8796,115,416,146
8796,115,417,146
8796,115,417,147
8796,115,416,147
8796,371,425,95
8796,371,424,95
8796,371,424,96
8796,371,425,96
8796,371,425,97
8796,371,424,97
8796,371,426,96
8796,627,433,44
8796,627,433,45
8796,627,433,46
8796,627,434,44
8796,627,435,45
8796,627,434,45
8796,627,434,46
8796,627,435,46
8796,627,434,47
8797,121,839,131
8797,121,838,132
8797,121,839,132
8797,121,839,133
8797,121,838,133
8797,121,840,131
8797,121,840,132
8797,121,840,133
8797,377,833,190
8797,377,833,191
8797,377,834,189
8797,377,834,190
8797,377,835,190
8797,377,835,191
8797,377,834,191
8797,377,834,192
8797,633,832,242
8797,633,833,242
8797,633,833,243
8797,633,832,243
8797,633,833,244
8797,633,834,243
8798,114,808,188
8798,114,809,188
8798,114,809,189
8798,114,808,189
8798,370,811,138
8798,370,811,139
8798,370,811,140
8798,370,812,138
8798,370,813,139
8798,370,812,139
8798,370,812,140
8798,370,813,140
8798,370,812,141
8798,626,814,88
8798,626,815,88
8798,626,815,89
8798,626,814,89
8798,626,814,90
8798,626,815,90
8798,626,815,91
8798,626,814,91
8798,626,816,88
8798,626,816,89
8798,626,816,90
8798,626,817,90
8798,626,816,91
8799,115,183,119
8799,115,182,119
8799,115,182,120
8799,115,183,120
8799,115,184,119
8799,115,184,120
8799,371,185,66
8799,371,185,67
8799,371,185,68
8799,371,186,66
8799,371,187,66
8799,371,187,67
8799,371,186,67
8799,371,186,68
8799,627,189,16
8799,627,189,17
8799,627,189,18
8799,627,190,16
8799,627,190,17
8799,627,190,18
8800,114,875,57
8800,114,874,58
8800,114,875,58
8800,114,875,59
8800,114,875,60
8800,114,876,57
8800,114,876,58
8800,114,877,58
8800,114,877,59
8800,114,876,59
8800,114,876,60
8800,370,873,5
8800,370,874,4
8800,370,875,5
8800,370,874,5
8800,370,874,6
8800,634,149,40
8800,634,149,41
8800,634,150,40
8800,634,150,41
8801,115,25,108
8801,115,25,109
8801,115,26,107
8801,115,26,108
8801,115,27,108
8801,115,27,109
8801,115,26,109
8801,371,27,53
8801,371,27,54
8801,371,27,55
8801,371,28,54
8801,371,28,55
8802,114,759,146
8802,114,759,147
8802,114,760,146
8802,114,760,147
8802,370,763,91
8802,370,763,92
8802,370,764,91
8802,370,764,92
8802,370,764,93
8802,626,767,35
8802,626,766,35
8802,626,766,36
8802,626,767,36
8802,626,767,37
8802,626,768,35
8802,626,768,36
8802,632,52,136
8803,122,65,267
8803,122,64,268
8803,122,65,268
8803,122,65,269
8803,122,66,268
8803,378,62,326
8803,378,63,326
8803,378,63,327
8803,378,62,327
8803,378,63,328
8803,378,64,326
8803,378,64,327
8803,634,61,383
8803,634,61,384
8803,634,62,383
8803,634,62,384
8804,115,135,413
8804,115,136,412
8804,115,137,412
8804,115,137,413
8804,115,136,413
8804,115,136,414
8804,115,137,414
8804,121,1023,258
8804,371,145,356
8804,371,145,357
8804,371,144,357
8804,371,145,358
8804,371,146,356
8804,371,146,357
8804,371,146,358
8804,627,153,301
8804,627,153,302
8804,627,153,303
8804,627,152,303
8804,627,153,304
8804,627,154,301
8804,627,154,302
8804,627,154,303
8804,627,154,304
8805,377,830,48
8805,377,831,48
8805,377,831,49
8805,377,830,49
8805,377,831,50
8805,633,823,95
8805,633,823,96
8805,633,825,95
8805,633,824,95
8805,633,824,96
8805,633,825,96
8805,633,824,97
8806,115,71,53
8806,115,71,54
8806,115,71,55
8806,115,72,53
8806,115,72,54
8806,115,72,55
8806,633,947,49
8806,633,946,50
8806,633,947,50
8806,633,947,51
8806,633,948,49
8806,633,948,50
8806,633,948,51
8807,114,921,273
8807,114,922,272
8807,114,923,272
8807,114,923,273
8807,114,922,273
8807,114,922,274
8807,114,923,274
8807,370,921,214
8807,370,921,215
8807,370,920,215
8807,370,921,216
8807,370,922,214
8807,370,922,215
8807,626,917,158
8807,626,917,159
8807,626,917,160
8807,626,918,158
8807,626,919,158
8807,626,919,159
8807,626,918,159
8807,626,918,160
8807,626,919,160
8808,114,619,99
8808,114,618,100
8808,114,619,100
8808,114,619,101
8808,114,619,102
8808,114,620,99
8808,114,620,100
8808,114,620,101
8808,370,609,46
8808,370,609,47
8808,370,610,46
8808,370,611,46
8808,370,611,47
8808,370,610,47
8808,370,610,48
8808,634,421,1
8808,634,422,0
8808,634,422,1
